2020-02-16T00:00:00,wombat,12
2020-02-16T01:00:00,newt,34
2020-02-16T02:00:00,cat,77
2020-02-16T03:00:00,lizard,53
2020-02-16T04:00:00,yak,41
2020-02-16T05:00:00,quail,30
2020-02-16T06:00:00,kangaroo,33
2020-02-16T07:00:00,anteater,50
2020-02-16T08:00:00,bear,16
2020-02-16T09:00:00,kangaroo,16
2020-02-16T10:00:00,peacock,87
2020-02-16T11:00:00,kangaroo,17
2020-02-16T12:00:00,snake,73
2020-02-16T13:00:00,deer,55
2020-02-16T14:00:00,xantus,48
2020-02-16T15:00:00,gopher,52
2020-02-16T16:00:00,yak,18
2020-02-16T17:00:00,peacock,27
2020-02-16T18:00:00,xantus,37
2020-02-16T19:00:00,anteater,77
2020-02-16T20:00:00,raccoon,13
2020-02-16T21:00:00,wombat,18
2020-02-16T22:00:00,anteater,45
2020-02-16T23:00:00,rabbit,18
