2020-02-08T00:00:00,snake,42
2020-02-08T01:00:00,termite,15
2020-02-08T02:00:00,macaw,86
2020-02-08T03:00:00,vulture,10
2020-02-08T04:00:00,snake,49
2020-02-08T05:00:00,kangaroo,91
2020-02-08T06:00:00,wombat,35
2020-02-08T07:00:00,xantus,41
2020-02-08T08:00:00,yak,47
2020-02-08T09:00:00,snake,95
2020-02-08T10:00:00,wombat,64
2020-02-08T11:00:00,vulture,0
2020-02-08T12:00:00,cat,36
2020-02-08T13:00:00,macaw,13
2020-02-08T14:00:00,quail,65
2020-02-08T15:00:00,peacock,85
2020-02-08T16:00:00,deer,82
2020-02-08T17:00:00,xantus,96
2020-02-08T18:00:00,lizard,62
2020-02-08T19:00:00,kangaroo,50
2020-02-08T20:00:00,hedgehog,69
2020-02-08T21:00:00,impala,23
2020-02-08T22:00:00,rabbit,44
2020-02-08T23:00:00,fox,97
