2020-02-03T00:00:00,anteater,60
2020-02-03T01:00:00,rabbit,32
2020-02-03T02:00:00,fox,93
2020-02-03T03:00:00,lizard,90
2020-02-03T04:00:00,rabbit,32
2020-02-03T05:00:00,hedgehog,87
2020-02-03T06:00:00,hedgehog,4
2020-02-03T07:00:00,rabbit,96
2020-02-03T08:00:00,kangaroo,30
2020-02-03T09:00:00,hedgehog,44
2020-02-03T10:00:00,newt,50
2020-02-03T11:00:00,termite,21
2020-02-03T12:00:00,rabbit,13
2020-02-03T13:00:00,fox,42
2020-02-03T14:00:00,jaguar,39
2020-02-03T15:00:00,yak,14
2020-02-03T16:00:00,fox,22
2020-02-03T17:00:00,snake,81
2020-02-03T18:00:00,termite,27
2020-02-03T19:00:00,xantus,57
2020-02-03T20:00:00,ocelot,62
2020-02-03T21:00:00,impala,48
2020-02-03T22:00:00,wombat,64
2020-02-03T23:00:00,deer,19
